id,Lactate..1
393_R3_09,0.693217
393_R3_10,-5.343901
393_R3_11,-2.7795395
393_R3_12,3.0403455
393_R3_13,-2.1801945
393_R3_14,2.103816
393_R3_15,4.296926
393_R3_16,0.8712505
393_R3_17,-3.3737485
393_R3_18,-2.9472525
393_R3_19,3.708053
393_R3_20,2.242055
393_R3_21,-2.0122935
393_R3_22,-0.088263
393_R3_23,0.0929070000000001
393_R3_24,-2.5206985
393_R3_25,2.7564225
393_R3_26,2.619268
393_R3_27,-2.7592675
393_R3_28,-0.3901475
393_R3_29,2.21304
393_R3_30,-3.8404215
393_R3_31,1.6145355
393_R3_32,0.301122
393_R3_33,4.5098485
393_R3_34,-0.523806
393_R3_35,2.214667
393_R3_36,-1.8006235
393_R3_37,1.99447
393_R3_39,-2.223962
393_R3_41,0.200143
393_R3_42,-3.2038
393_R3_43,-2.699367
393_R3_44,-0.680361
393_R3_45,-4.197052
393_R3_47,-0.9213885
393_R3_48,-2.0412685
393_R3_49,-1.8746245
393_R3_50,3.2628855
393_R3_51,-1.711892
393_R3_52,0.2060215
393_R3_53,5.075124
393_R3_54,-1.047711
393_R3_56,2.2772455
393_R3_57,-0.0399025
393_R3_58,1.2716395
393_R3_59,0.3209985
393_R3_60,2.8668525
393_R3_62,-2.204851
393_R3_64,2.463708
393_R3_65,-1.362233
393_R3_66,0.3308785
393_R3_67,3.303398
393_R3_68,0.539184
393_R3_69,3.398042
393_R3_72,0.869485
393_R3_73,-1.430085
393_R3_74,0.7784355
393_R3_75,1.7699765
393_R3_76,-1.5693405
393_R3_77,4.7431265
393_R3_78,4.6042485
393_R3_79,0.384908
393_R3_80,-1.5378265
393_R3_81,-2.3177865
393_R3_82,-3.9910515
393_R3_83,-1.7380525
393_R3_84,0.9842835
393_R3_85,2.6357565
393_R3_86,3.483617
393_R3_87,0.27687
393_R3_89,-0.185753
393_R3_91,2.201521
393_R3_92,-0.4036665
393_R4_01,-2.9307885
393_R4_02,0.9994945
393_R4_03,-2.233934
393_R4_04,3.220911
393_R4_05,-0.7422755
393_R4_06,0.664873
393_R4_07,-0.7643165
393_R4_08,0.6807435
393_R4_09,-1.386381
393_R4_10,5.595594
393_R4_11,-0.5242355
393_R4_12,0.6813845
393_R4_13,0.912449
393_R4_14,-0.499316
393_R4_15,-1.1924585
393_R4_16,-0.6294645
393_R4_17,-3.0080485
393_R4_18,0.5605945
393_R4_19,-1.2732355
393_R4_20,4.599896
393_R4_21,0.232708
393_R4_22,-0.4342365
393_R4_23,5.0333
393_R4_24,-0.4228095
393_R4_25,-1.5239865
393_R4_26,1.4916975
393_R4_27,-1.143338
393_R4_28,-2.6127075
393_R4_31,3.6774995
393_R4_32,-0.62167
393_R4_33,-2.5302735
393_R4_34,-0.4870955
393_R4_35,-1.393335
393_R4_36,-2.4880435
393_R4_37,0.9783435
393_R4_38,-1.200167
393_R4_40,1.0329275
393_R4_41,0.3417395
393_R4_42,-0.369806
393_R4_43,-1.3658985
393_R4_44,-0.165825
393_R4_45,0.1015065
393_R4_46,1.4700055
393_R4_47,-0.945165
393_R4_48,0.0923370000000001
393_R4_49,-0.581875
393_R4_50,-2.6683295
393_R4_51,-3.138031
393_R4_52,0.846069
393_R4_53,-2.808293
393_R4_54,0.7939205
393_R4_55,2.768496
393_R4_56,1.003906
393_R4_57,-0.2753995
393_R4_58,-5.141157
393_R4_59,0.4101315
393_R4_60,-3.523057
393_R4_61,0.5400375
393_R4_62,-1.1199905
393_R4_63,-1.784757
393_R4_64,0.573109
393_R4_65,-0.154511
393_R4_66,-2.7056265
393_R4_67,1.511688
393_R4_68,-2.8529175
393_R4_69,1.415713
393_R4_70,-1.311418
393_R4_71,1.2148355
393_R4_72,-3.311785
393_R4_73,-2.126049
393_R4_74,0.5865095
393_R4_75,-1.5014125
393_R4_76,-1.4182645
393_R4_77,0.588555
393_R4_78,-1.8351695
393_R4_79,-0.5866615
393_R4_80,-1.566343
393_R4_81,-3.812827
393_R4_82,-1.90021
393_R4_83,-2.418439
393_R4_84,-4.5058735
393_R4_85,-0.902482
393_R4_86,3.2762835
393_R4_87,-0.4066055
393_R4_88,-2.9132885
393_R4_89,-4.30699
393_R4_90,-1.6569725
393_R4_91,-0.1086655
393_R4_92,-0.825384
393_R4_93,-1.9011025
393_R4_94,-1.296103
393_R4_95,2.0436125
393_R4_96,-2.5414805
393_R5_01,-2.036581
393_R5_02,0.658462
393_R5_03,1.806258
393_R5_04,-0.029263
393_R5_05,3.2064965
393_R5_06,1.561067
393_R5_07,-0.669474
393_R5_09,-3.236045
393_R5_10,-5.0558935
393_R5_11,-0.1584255
393_R5_13,3.6559665
393_R5_14,-1.9061785
393_R5_15,0.9496905
393_R5_16,3.0698115
393_R5_17,-3.2397335
393_R5_18,-1.2658725
393_R5_19,-0.787016
393_R5_20,-2.4016295
393_R5_21,2.1957445
393_R5_22,-1.0852295
393_R5_23,-1.338253
393_R5_24,0.2065415
393_R5_26,-1.147837
393_R5_27,-1.171044
393_R5_28,-1.5852415
393_R5_29,0.987812
393_R5_30,3.695547
393_R5_31,-2.804556
393_R5_32,2.187668
393_R5_33,-2.637692
393_R5_34,-0.5690125
393_R5_35,-2.339913
393_R5_36,-2.4981565
393_R5_37,-0.8444325
393_R5_38,-0.364115
393_R5_39,3.147267
393_R5_40,0.825357
393_R5_41,-3.47287
393_R5_43,-2.50479
393_R5_44,-0.6500695
393_R5_45,2.006716
393_R5_46,-0.5005915
393_R5_47,-0.7617165
393_R5_48,0.7709525
393_R5_49,-2.1313795
393_R5_50,-0.573679
393_R5_51,-3.1562105
393_R5_52,-1.5201975
393_R5_53,0.730151
393_R5_54,1.8515755
393_R5_55,-2.1326735
393_R5_56,0.084178
393_R5_57,-1.4769085
393_R5_58,-2.3500755
393_R5_59,1.2907415
393_R5_60,3.0354965
393_R5_61,1.088937
393_R5_62,0.898154
393_R5_63,3.531581
393_R5_64,1.3822345
393_R5_65,-0.00815300000000008
393_R5_66,-2.1632595
393_R5_67,-1.022583
393_R5_68,-0.9556415
393_R5_69,0.8381575
393_R5_70,1.8910955
393_R5_71,-0.1301715
393_R5_72,-2.8295415
393_R5_73,-1.6526095
393_R5_75,-1.043282
393_R5_76,2.7624235
393_R5_77,0.8304715
393_R5_78,1.0728855
393_R5_79,-1.117358
393_R5_80,-4.401284
393_R5_81,-0.7936085
393_R5_82,-0.144814
393_R5_83,-0.7461425
393_R5_84,0.102801
393_R5_85,1.2758465
393_R5_86,1.36716
393_R5_87,-4.7467005
393_R5_88,-1.2309175
393_R5_89,-1.03324
393_R5_90,-2.835973
393_R5_91,0.3783495
393_R5_92,-4.543951
393_R5_93,-0.408399
393_R5_94,-2.846551
393_R5_95,-2.8182985
393_R5_96,-0.058724
