sample	AA	BB	CC	DD	EE	FF	GG	HH	II	JJ	KK	LL	MM	NN	OO	PP	QQ	RR	SS
MAGIC.30	3.49745381671835e-10	0.99999789536003	1.39856378534625e-07	1.72145801982829e-07	1.2391784958989e-07	1.23090972601232e-07	1.72230945908087e-07	2.05445568080185e-08	1.21550648012651e-07	9.28714984104898e-08	1.23917849350622e-07	1.10026072109543e-07	1.39856378533884e-07	1.97424908691079e-07	1.21550646278842e-07	1.39860121474292e-07	9.28342061524417e-08	1.02440555642563e-07	1.10170844019023e-07
MAGIC.300	4.93776754677811e-07	4.10602862539977e-05	1.32809871136759e-06	4.14725989203154e-05	0.000228995810077394	0.000226685699779486	4.13002309045382e-05	3.75858260344567e-07	0.000223537862996328	8.44591381260413e-05	0.000261510929211103	0.9976580895055	2.15318507652835e-06	0.000190678377394953	0.000256648229270828	0.000553044101593263	3.4926869315868e-05	2.00098460297696e-05	0.000133229595821516
MAGIC.301	2.43851073499669e-10	1.1028143580211e-07	7.80396942306815e-08	1.10169208213629e-07	1.74172506189676e-07	2.02857712399261e-07	1.10169219970835e-07	1.86903753960962e-08	1.74174078126067e-07	1.0256272083548e-07	1.74111472775137e-07	2.09053737673996e-07	7.80395718546765e-08	1.74289785377669e-07	1.74137179128281e-07	7.8039575386714e-08	1.02562238137132e-07	9.29873748736867e-08	0.999997835418261
MAGIC.302	3.14171350459736e-10	1.72800269073719e-07	8.60159589660128e-08	0.99999723794432	1.65727163343163e-07	1.6489815522466e-07	3.42501837314998e-07	8.00642324801239e-08	1.63354435086064e-07	9.30871400749407e-08	1.65804624408362e-07	1.10536517530212e-07	8.60161928931148e-08	1.21900879512943e-07	1.63432417949554e-07	8.60161928978465e-08	9.33432126489593e-08	5.55960556147593e-07	1.1028172146789e-07
MAGIC.303	1.05091400937689e-09	5.6873649590013e-07	2.81728380582941e-07	0.999243715569288	1.52212582923763e-06	1.5258293130128e-06	5.55159175060808e-06	5.05368987483026e-05	5.37004297775078e-07	3.05786983598404e-07	1.52283727258599e-06	3.63882939627138e-07	2.81729146765222e-07	3.99263850074774e-07	5.37247360947942e-07	2.81729149001379e-07	3.05629884567638e-07	0.000691400272366844	3.61086026630168e-07
MAGIC.304	2.2248111681797e-10	1.22490699955472e-07	8.75054743387272e-08	1.64330472052468e-07	1.05469143201561e-06	5.05502537911242e-07	1.96426311482486e-07	2.78042680567631e-08	0.999995051537845	9.35010415677965e-08	4.61630863254987e-07	2.85605111835752e-07	8.67619853500466e-08	2.57059302250781e-07	1.10876474817828e-06	8.67619853500441e-08	9.35008867278013e-08	1.40263447873003e-07	1.75639104007184e-07
MAGIC.305	2.2248111681796e-10	1.22490699955465e-07	8.75054743387203e-08	1.64330472052459e-07	1.05469143201123e-06	5.05502537911143e-07	1.96426311482475e-07	2.78042680567624e-08	0.999995051537845	9.35010415677942e-08	4.61630863254831e-07	2.85605111835699e-07	8.67619853500453e-08	2.57059302250742e-07	1.10876474817806e-06	8.67619853500429e-08	9.35008867277994e-08	1.40263447872854e-07	1.75639104007161e-07
MAGIC.306	3.71081683134614e-11	2.04300801470129e-08	2.03585224181826e-08	7.89062422893216e-08	2.75638294643855e-08	2.75638306352788e-08	2.73643553195142e-08	0.99999950105569	2.74711194578301e-08	1.84815784966804e-08	2.75638294650067e-08	1.85882229581043e-08	2.03585224181836e-08	2.05096588639301e-08	2.7471119538032e-08	2.03585226667029e-08	1.84810627906365e-08	7.88626143939855e-08	1.85740870198685e-08
MAGIC.307	1.5683611411821e-10	1.402182182947e-07	0.999989012070332	8.64156054901931e-08	8.88191879921828e-08	8.6851956279704e-08	8.71187525913513e-08	2.06106373012927e-08	8.75378645422099e-08	7.82258760619021e-08	8.67971451232514e-08	7.86134233724089e-08	5.33821765712626e-06	1.38971212973914e-07	8.67919470915585e-08	4.32145911226888e-06	7.82266680244868e-08	1.04400962606893e-07	7.84966022385374e-08
MAGIC.308	8.09860117762685e-10	4.45870661754499e-07	3.24290517045569e-07	1.72509863412529e-06	3.09778981204681e-06	1.4988721639952e-06	5.97982587250934e-07	0.998833720022514	0.00115048867962126	3.43231156081718e-07	1.37114343115914e-06	1.01079484818104e-06	3.21706791170669e-07	9.13487591045411e-07	1.36048014670447e-06	3.21706795097763e-07	3.43223000911743e-07	1.4858200244237e-06	6.28989835342119e-07
MAGIC.309	4.11682682953831e-10	4.24585315906952e-07	1.61057564588386e-07	5.2060368800619e-07	0.00171439261172041	0.000102693282545036	4.11550816404922e-07	5.44691660518439e-08	2.60268383601821e-06	1.71515236260905e-07	0.998174382188887	1.03785315989119e-06	1.60409045299067e-07	4.74336078024328e-07	1.36268211516972e-06	1.60405775519146e-07	1.69883288838509e-07	5.00349462207279e-07	3.19120613818742e-07
MAGIC.31	2.24978016266444e-10	1.25273933224977e-07	8.71087490260718e-08	1.67564776394678e-07	5.27926650988934e-06	2.27301433551126e-06	1.98531870038439e-07	2.80484134941529e-08	4.63637615150295e-07	9.42864190902541e-08	0.999989667184985	2.66237960666801e-07	8.71649814353138e-08	2.57550033834813e-07	5.07879424491871e-07	8.71649856147369e-08	9.38154207122092e-08	1.40147145998051e-07	1.75897470784288e-07
MAGIC.310	1.10781512329658e-09	0.999988153851156	1.32323358047006e-06	1.79999681599148e-07	2.09381957256342e-06	6.38040818991492e-07	1.78441704882422e-07	2.11443577537835e-08	1.25587567176715e-07	9.52231750213908e-08	2.75578550667332e-06	1.1502494218613e-07	1.3232341767876e-06	1.23076574399421e-06	1.25586798579907e-07	1.32432882992357e-06	9.50935088548509e-08	1.05694455276817e-07	1.14036610490649e-07
MAGIC.311	4.49697766674649e-10	2.53344365950284e-07	1.77740337801027e-07	3.42004376924536e-07	0.998824475238703	6.97362670733123e-06	3.9772096655691e-07	5.6003021717579e-08	2.11991959398964e-06	1.88094899846187e-07	0.00116180229483842	6.02192597156512e-07	1.73715907176852e-07	5.1521214565603e-07	9.25978900243616e-07	1.73714839832524e-07	1.87136358865166e-07	2.83902892161418e-07	3.51708850820115e-07
MAGIC.312	4.5096131930006e-10	2.49389752311078e-07	1.75165455705959e-07	3.34272050549106e-07	7.1387356478873e-06	0.999751500252298	3.97925152427156e-07	5.61651963985486e-08	1.45102788307339e-06	1.88941570977322e-07	5.82603823772508e-06	0.000228117635083503	1.74834507998237e-07	6.26939223882396e-07	1.98036514455035e-06	1.74836003490211e-07	1.88002296937506e-07	2.81551449436675e-07	1.13747208171669e-06
MAGIC.313	1.63084497844895e-09	9.29129497472179e-08	7.77490193636015e-08	9.29465866741049e-08	9.33697746255299e-08	9.33697707714987e-08	9.30006950303227e-08	1.85956584567341e-08	9.29078555355465e-08	0.999998022844566	9.3369774424628e-08	3.95190513942425e-07	7.77490193631872e-08	9.27832996052115e-08	9.29078556778802e-08	7.77490204148938e-08	2.78140044681687e-07	1.10250087783543e-07	1.02532659741474e-07
MAGIC.314	3.34228425125407e-10	9.26809266978999e-08	7.75868490892151e-08	9.30080502707971e-08	9.27144862370287e-08	9.27157935241975e-08	9.36107609922177e-08	1.85561717038699e-08	9.27131709879732e-08	2.79942504888866e-07	9.27145923011159e-08	1.64992447220823e-07	7.75868493009989e-08	9.25887630124862e-08	9.27133840538583e-08	7.75935963953164e-08	0.999998255411815	1.10226428320666e-07	1.02309180278702e-07
MAGIC.315	2.61863605900314e-10	1.46590851867627e-07	1.01448931013503e-07	1.98950439476046e-07	3.23485785661788e-05	3.95103904245162e-06	2.313260330729e-07	3.23775484133757e-08	1.39025373923083e-06	1.08891401285005e-07	0.99990732010955	7.24720406503383e-06	1.0287469973007e-07	3.15628563427006e-07	4.58958924370098e-05	1.02816512202446e-07	1.08349196665262e-07	1.89431990552906e-07	2.0797456236123e-07
MAGIC.316	1.46910054911333e-06	0.00032374706082273	4.56828289993713e-06	0.000411912158301691	0.000288706947138343	0.000289234358467012	0.996300588978597	7.58398526705456e-07	0.000149255462684737	0.00158090490599175	0.000288704687763955	6.27162029910842e-05	4.56827964720189e-06	6.98677011802015e-05	0.000148652546470622	4.57074016045508e-06	4.53725400041641e-06	2.96095122645853e-06	6.22759825846267e-05
MAGIC.317	3.2783967976108e-06	9.98653228787715e-05	8.80386492346131e-06	0.000187475212875682	0.0317245607664764	0.679441635625224	5.63961939460008e-05	3.2710219642389e-06	6.81946709756541e-05	0.129682855494629	0.0286108866953989	0.129678729908432	8.79794728362903e-06	2.58768001342904e-05	6.20731827436508e-05	8.79774899131866e-06	0.000197031855270159	0.000111818133059925	1.96511580055809e-05
MAGIC.318	2.22481116817958e-10	1.22490699955465e-07	8.75054743387206e-08	1.64330472052459e-07	1.05469143201091e-06	5.05502537911142e-07	1.96426311482474e-07	2.78042680567626e-08	0.999995051537845	9.35010415677949e-08	4.61630863254818e-07	2.85605111835696e-07	8.67619853500456e-08	2.57059302250739e-07	1.10876474817805e-06	8.67619853500432e-08	9.35008867277997e-08	1.40263447872842e-07	1.75639104007159e-07
MAGIC.319	3.14171350459763e-10	1.72800269073871e-07	8.60159589660202e-08	0.99999723794432	1.65727163343344e-07	1.64898155224777e-07	3.42501837315051e-07	8.00642324827084e-08	1.63354435086087e-07	9.30871400749506e-08	1.65804624408547e-07	1.10536517530222e-07	8.60161928931221e-08	1.21900879512954e-07	1.63432417949576e-07	8.60161928978539e-08	9.33432126489673e-08	5.55960556168257e-07	1.10281721467901e-07
MAGIC.32	3.30616031596063e-10	9.26801055349115e-08	7.75858382590306e-08	9.30068870390109e-08	9.27126901464399e-08	9.27126931612269e-08	9.34196369423144e-08	1.85559398204653e-08	9.2711761606863e-08	2.78005003402048e-07	9.27127962084727e-08	1.64501320333343e-07	7.75858384708111e-08	9.25879434398892e-08	9.27119746679637e-08	7.75872251623886e-08	0.999998258061332	1.10225057167044e-07	1.02305339225545e-07
MAGIC.320	1.5706726045519e-10	1.40424908597672e-07	5.3314229642636e-06	8.65431982910313e-08	8.69214393147326e-08	8.69198293806807e-08	8.72471515353667e-08	2.06411211666649e-08	8.69176146935216e-08	7.83414126105593e-08	8.69787677005277e-08	7.86748559559617e-08	0.999983433283126	1.39173439902155e-07	8.6980536553182e-08	9.90870771489251e-06	7.83422059558222e-08	1.03711336523685e-07	7.86113102312269e-08
MAGIC.321	3.86596206122154e-10	3.57127616307278e-07	0.998274225278101	2.13012692557134e-07	2.18967198492159e-07	2.14100495055517e-07	2.17079887704023e-07	5.0804788158872e-08	2.15779569845558e-07	1.92824379057502e-07	2.16110405231819e-07	1.93785330252882e-07	0.00115689612823446	3.43223740097413e-07	2.13940894111954e-07	0.000565587781743733	1.92829132732844e-07	2.57346185212051e-07	1.93493009302132e-07
MAGIC.322	4.47761610815464e-10	2.52229415804917e-07	1.73198480848258e-07	3.366822847253e-07	0.001152819589832	6.28388271103809e-06	3.95827538750168e-07	5.58300936717854e-08	9.23737692454646e-07	1.87423391712545e-07	0.998835341137153	5.42510854153729e-07	1.73311834289933e-07	5.12066977737489e-07	1.01188236790748e-06	1.73306665078577e-07	1.86470930127016e-07	2.80846608994963e-07	3.49617407136509e-07
MAGIC.323	1.83227580696719e-09	1.87537726517684e-07	2.69389549946253e-07	4.98450253091486e-07	5.68974402121884e-07	5.69910654538259e-07	0.999995162068963	4.04199518550169e-08	3.19276568739181e-07	9.45251863883106e-08	5.68976047666815e-07	1.11848155635948e-07	2.693895508107e-07	1.32019807856473e-07	3.1927441920935e-07	2.69390179164284e-07	3.05278169232091e-07	2.00580240261252e-07	1.10857896823191e-07
MAGIC.324	3.13668154745921e-10	1.72570863888388e-07	8.66073196219362e-08	3.42008855048561e-07	1.96192521623286e-07	1.96195993679669e-07	0.999997552040186	2.75650283902619e-08	1.95269054891473e-07	9.30191226470241e-08	1.96192713495766e-07	1.10395352524431e-07	8.66073198581303e-08	1.21926927646675e-07	1.95269422769427e-07	8.66078446891771e-08	9.36373358422005e-08	1.3744772421816e-07	1.10132741045899e-07
MAGIC.325	2.22177083029324e-10	1.22323437348292e-07	8.66263806622714e-08	1.64191943368449e-07	4.59753607943341e-07	4.6767795565899e-07	1.96167190394348e-07	2.77612261165661e-08	1.10238855753414e-06	9.33841453021529e-08	5.06879959103518e-07	2.62392720137914e-07	8.83095233265414e-08	2.57100957074e-07	0.999995670937361	8.66896790465903e-08	9.33843827880825e-08	1.38464992638019e-07	1.75343805064941e-07
MAGIC.326	2.66739459253435e-10	1.46852229943785e-07	9.0834559164958e-08	1.97412711151496e-07	2.72512162643068e-06	9.17001846263114e-07	2.3594242952752e-07	2.84012233977473e-08	0.999986039647783	9.49818491991317e-08	9.51475541965422e-07	5.17664366390412e-07	8.84426175603241e-08	4.39797893917793e-07	6.14591675375903e-06	8.8442617560326e-08	9.49821589445974e-08	9.22940546045579e-07	2.73874509505403e-07
MAGIC.327	1.63084497844872e-09	9.29129497472179e-08	7.77490193636021e-08	9.29465866741056e-08	9.33697746255306e-08	9.33697707714987e-08	9.3000695030322e-08	1.85956584567342e-08	9.29078555355465e-08	0.999998022844569	9.3369774424628e-08	3.95190513942426e-07	7.77490193631872e-08	9.27832996052115e-08	9.29078556778802e-08	7.77490204148943e-08	2.78140044681677e-07	1.10250087783543e-07	1.02532659741474e-07
MAGIC.328	2.2874571218383e-10	1.27371337728877e-07	9.02784611887075e-08	1.71338008434325e-07	2.44990929610237e-05	4.19194874600296e-06	2.02249250738817e-07	2.85495166501639e-08	1.64984980777594e-06	9.55711303120802e-08	0.999966030412115	4.91002570661518e-07	8.91052536260891e-08	4.56670714730778e-07	1.27448099469776e-06	8.91052606593241e-08	9.64030381149726e-08	1.44045013030107e-07	2.72297067603614e-07
MAGIC.329	3.14171350459737e-10	1.7280026907372e-07	8.60159589660132e-08	0.999997237944323	1.65727163343162e-07	1.6489815522466e-07	3.42501837314998e-07	8.00642324801248e-08	1.63354435086065e-07	9.3087140074941e-08	1.65804624408363e-07	1.10536517530212e-07	8.60161928931157e-08	1.21900879512943e-07	1.63432417949556e-07	8.60161928978462e-08	9.33432126489603e-08	5.5596055614761e-07	1.10281721467891e-07
MAGIC.33	2.67755648353027e-09	2.22651728490283e-07	1.58334833010756e-07	2.23510812805148e-07	1.55380835893098e-06	0.00022761208539883	2.23440146943281e-07	3.77817702480017e-08	8.08613140678745e-07	8.0864173065764e-07	6.77025748354863e-07	0.999763941392144	1.58037332663554e-07	5.62214141055924e-07	1.10927035235642e-06	1.58038540518452e-07	3.3439391523021e-07	1.88953570620636e-07	1.21912877664365e-06
MAGIC.330	6.97465060176383e-10	3.84006001151541e-07	8.78296912164825e-07	2.07767394325393e-06	1.18312046275404e-06	1.18359135713527e-06	5.17005695899176e-07	2.97680295761026e-07	1.17502504689626e-06	8.32942250291409e-07	2.57108151027124e-06	7.96395802445047e-07	1.15839490373344e-06	7.52592481056306e-07	3.52530608141629e-06	1.16059056022877e-06	0.000606216875500162	0.999374763073537	5.25650191947105e-07
MAGIC.331	1.88450005587071e-10	1.03121134902809e-07	1.04194734536899e-07	2.40516515755676e-06	1.44401374809497e-07	1.42368382533865e-07	1.38745015968971e-07	2.41994533802534e-07	1.40238306194756e-07	1.11087955794095e-07	1.43367998639192e-07	9.38090706606162e-08	1.03443029138873e-07	1.03383672647209e-07	1.38599033440383e-07	1.03443025861953e-07	1.11283249846984e-07	0.999995577660401	9.35054740097158e-08
MAGIC.332	4.85310256964293e-10	1.01363951670683e-06	1.91641821118522e-07	1.18509255360032e-06	0.00115546059732864	3.88931203352693e-05	6.30362989347176e-07	7.77092091245142e-08	1.45183552460179e-06	1.98482560956233e-07	0.998793305939954	4.1028845474901e-06	1.92597699596813e-07	5.63100532126204e-07	1.59033736910723e-06	2.0063929360345e-07	1.90468354559505e-07	3.94594889005625e-07	3.5647021081797e-07
MAGIC.333	7.04833122423694e-08	3.89790519552225e-05	0.000138926523839313	5.22291518084205e-05	0.464629234630738	0.531318584467614	6.21845950254919e-05	6.87765396298559e-06	0.00218770267205395	2.65657394459301e-05	0.000947424629719843	0.000120994574454582	2.13177273968867e-05	0.000103461295190546	0.000189132495066586	2.13177278263188e-05	2.64336749161763e-05	4.25047032308752e-05	6.60582024397058e-05
MAGIC.334	2.227380672525e-10	1.22627846758564e-07	8.76034429928094e-08	1.64561652454987e-07	1.05634663853841e-06	5.06312411070149e-07	1.96733857008998e-07	2.78433837390088e-08	0.999993749301335	9.3605679738559e-08	4.62355335261479e-07	2.85924747441959e-07	8.68591216148889e-08	2.57364734522552e-07	2.40557267363464e-06	8.68591216148753e-08	9.3605520264643e-08	1.40460807891987e-07	1.75838939507395e-07
MAGIC.335	3.30616031596064e-10	9.26801055349115e-08	7.75858382590309e-08	9.30068870390112e-08	9.27126901464399e-08	9.27126931612273e-08	9.34196369423147e-08	1.85559398204652e-08	9.27117616068633e-08	2.78005003402049e-07	9.27127962084731e-08	1.64501320333343e-07	7.75858384708114e-08	9.25879434398898e-08	9.2711974667964e-08	7.75872251623889e-08	0.999998258061336	1.10225057167045e-07	1.02305339225545e-07
MAGIC.336	3.49193357892187e-10	9.26844839460293e-08	7.75979370599284e-08	9.30132804641036e-08	9.27229933882011e-08	9.2731236659777e-08	9.46096765193082e-08	1.8557220420232e-08	9.27196711001621e-08	2.87935442849096e-07	9.27230994620217e-08	1.67490184033301e-07	7.75915152525759e-08	9.25923127415044e-08	9.27198841862398e-08	7.76183940185833e-08	0.99999824378255	1.10232634092836e-07	1.02328292347649e-07
MAGIC.337	3.14171350463663e-10	1.72800269096513e-07	8.60159589670769e-08	0.99999723794432	1.65727163371022e-07	1.64898155242287e-07	3.42501837321553e-07	8.0064232870355e-08	1.63354435089181e-07	9.30871400760995e-08	1.65804624437518e-07	1.10536517531682e-07	8.60161928941794e-08	1.21900879514452e-07	1.63432417952674e-07	8.60161928989106e-08	9.3343212650114e-08	5.55960559266352e-07	1.10281721469252e-07
MAGIC.338	1.56925383006929e-10	1.40351648727022e-07	4.29721784563852e-06	8.64650997016032e-08	8.68430422695959e-08	8.68414292010877e-08	8.71691306734377e-08	2.06224946441745e-08	8.68392216584393e-08	7.82706488014693e-08	8.6900318402752e-08	7.86037838878581e-08	9.85730179162819e-06	1.39099754262595e-07	8.68989777042025e-08	0.999984519987007	7.82728388521141e-08	1.0361763843848e-07	7.85404043346301e-08
MAGIC.339	4.81365133920224e-06	0.000135618021361551	0.000449729833484419	0.000135762901761412	0.000364727026847667	0.00014617102521106	0.000135842962873852	3.23719905280865e-05	0.000136353960743412	0.00153642754264901	0.000364984593444032	0.605105071479909	0.0010316262411381	0.000136002824163639	0.000136447782006904	0.389545074966638	0.000284824852156839	0.000162658153462547	0.000155490190279875
MAGIC.34	4.50961319300278e-10	2.493897523112e-07	1.75165455706047e-07	3.34272050549272e-07	7.13873564789319e-06	0.999751500252298	3.97925152427354e-07	5.61651963985762e-08	1.45102788307399e-06	1.88941570977415e-07	5.8260382377303e-06	0.00022811763508373	1.74834507998326e-07	6.26939223882681e-07	1.98036514455085e-06	1.74836003490298e-07	1.880022969376e-07	2.81551449436818e-07	1.13747208171707e-06
MAGIC.340	2.24943283634694e-10	1.24399478242151e-07	8.71425549132164e-08	1.66521281413034e-07	2.49509474632391e-06	0.999991924472916	1.9831330688129e-07	2.80278510590279e-08	5.07534539715756e-07	9.42697555673847e-08	2.26761187073648e-06	8.00190735229329e-07	8.70848670406375e-08	2.57534926407439e-07	4.64040459367754e-07	8.70848645828717e-08	9.38008235392978e-08	1.40111707340049e-07	1.76538379423942e-07
MAGIC.341	1.34117603997869e-09	1.11526817336268e-07	7.91060042206262e-08	1.11817153805599e-07	2.94535308909183e-07	2.07228394947808e-06	1.11826166687146e-07	1.89326025667932e-08	2.8751983071744e-07	4.05144267626531e-07	2.67429105150354e-07	0.999995123378788	7.90530538150931e-08	2.33892220665979e-07	2.64361306393913e-07	7.90530447968896e-08	1.67536950190576e-07	9.44355305080242e-08	1.96826729300762e-07
